Main Category,Sub Category,Sub Category Link,Job Title,Job Title Link,Salary,Salary Link,Average Salary,Educational Levels,No of Candidates,No of Jobs,Skills
Engineering and Technology Jobs,Engineering,https://www.careerbuilder.com/browse/category/engineering,Welding Engineer,https://www.careerbuilder.com/jobs-welding-engineer,$81341,https://www.careerbuilder.com/salary-welding-engineer,"$80,000","{'VOCATIONAL': '$69,500', 'HIGH SCHOOL': '$71,500', 'ASSOCIATE': '$69,500', 'BACHELOR': '$81,500', 'MASTER': '$90,000', 'DOCTORATE': '$98,000'}","72,386","367,008","['Tooling', 'Coordinate Measuring Machine (Cmm)', 'Machining', 'Tolerance', 'Molding', 'Injection Molding', 'Plastic Materials', 'Assemblies', 'Stamping (Metalworking)', 'Forming']"
Engineering and Technology Jobs,Manufacturing and Mechanical,https://www.careerbuilder.com/browse/category/manufacturing-and-mechanical,Assembler,https://www.careerbuilder.com/jobs-assembler,$32350,https://www.careerbuilder.com/salary-assembler,"$49,500","{'VOCATIONAL': '$47,000', 'HIGH SCHOOL': '$44,500', 'ASSOCIATE': '$49,500', 'BACHELOR': '$57,500', 'MASTER': '$60,000', 'DOCTORATE': '$65,500'}","112,161","642,827","['Mechanical Assembly', 'Torque (Physics)', 'Soldering', 'Lathes', 'Blueprinting', 'Grinding', 'Pneumatics', 'Tapping', 'Test Equipment', 'Drill Press']"
Engineering and Technology Jobs,Manufacturing and Mechanical,https://www.careerbuilder.com/browse/category/manufacturing-and-mechanical,Autocad Drafter,https://www.careerbuilder.com/jobs-autocad-drafter,$50110,https://www.careerbuilder.com/salary-autocad-drafter,"$71,500","{'VOCATIONAL': '$54,500', 'HIGH SCHOOL': '$59,000', 'ASSOCIATE': '$59,000', 'BACHELOR': '$65,500', 'MASTER': '$75,500', 'DOCTORATE': '$76,500'}","14,169","95,116",[]
Engineering and Technology Jobs,Manufacturing and Mechanical,https://www.careerbuilder.com/browse/category/manufacturing-and-mechanical,Automotive Technician,https://www.careerbuilder.com/jobs-automotive-technician,$57938,https://www.careerbuilder.com/salary-automotive-technician,"$66,000","{'VOCATIONAL': '$56,000', 'HIGH SCHOOL': '$56,000', 'ASSOCIATE': '$59,500', 'BACHELOR': '$71,000', 'MASTER': '$80,000', 'DOCTORATE': '$93,000'}","104,434","1,640,985","['Replace Damaged Component', 'Change Oil', 'Perform Undercar Repair', 'Change Automotive Technology', 'Repair Alignment', 'Repair Break', 'Repair Suspension', 'Replace Filter', 'Maintain Clean Workplace', 'Replace Wiper', 'Balance Tire', 'Change Filter', 'Explain Technical Diagnosis', 'Explain Diagnosis', 'Utilize Painting Technique', 'Perform Automotive Maintenance', 'Use Diagnostic Tool', 'Perform Automotive Repair', 'Repair Engine', 'Brake Inspections', 'Repair Tire', 'Customer Focused Attitude', 'Wheel Alignment']"
Engineering and Technology Jobs,Manufacturing and Mechanical,https://www.careerbuilder.com/browse/category/manufacturing-and-mechanical,Carpenter,https://www.careerbuilder.com/jobs-carpenter,$47567,https://www.careerbuilder.com/salary-carpenter,"$64,500","{'VOCATIONAL': '$61,000', 'HIGH SCHOOL': '$58,000', 'ASSOCIATE': '$61,500', 'BACHELOR': '$65,000', 'MASTER': '$70,500', 'DOCTORATE': '$84,000'}","72,652","553,087","['Construction', 'Carpentry', 'Woodworking', 'Manual Equipment', 'Physical Strength', 'Use Power Tool', 'Use Hand Tool', 'Carpentry Tools', 'Construction Debris', 'Construction Regulations', 'Construction Safety', 'Erect Structures', 'Form Construction', 'Install Structures', 'Safety', 'Assemble Structure', 'Instal Window Frame', 'Use Woodwork Machine', 'Repair Wooden Fixture', 'Repair Cabinet', 'Repair Floor', 'Repair Door', 'Inspect Woodwork', 'Cut Timber', 'Instal Ceiling']"
Engineering and Technology Jobs,Manufacturing and Mechanical,https://www.careerbuilder.com/browse/category/manufacturing-and-mechanical,Chemical Operator,https://www.careerbuilder.com/jobs-chemical-operator,$44324,https://www.careerbuilder.com/salary-chemical-operator,"$69,000","{'VOCATIONAL': '$59,000', 'HIGH SCHOOL': '$61,500', 'ASSOCIATE': '$62,500', 'BACHELOR': '$75,500', 'MASTER': '$84,000', 'DOCTORATE': '$89,500'}","92,006","617,243","['Personal Protective Equipment', 'Storage (Warehousing)', 'Production Line', 'Lifting', 'Material Handling', 'Labelling', 'Packing', 'Maintenance', 'Cleaning']"
Engineering and Technology Jobs,Manufacturing and Mechanical,https://www.careerbuilder.com/browse/category/manufacturing-and-mechanical,Chemist,https://www.careerbuilder.com/jobs-chemist,$57123,https://www.careerbuilder.com/salary-chemist,"$74,000","{'VOCATIONAL': '$87,500', 'HIGH SCHOOL': '$62,500', 'ASSOCIATE': '$58,000', 'BACHELOR': '$69,500', 'MASTER': '$78,500', 'DOCTORATE': '$89,500'}","28,930","209,257","['Analytical Chemistry', 'Wet Chemistry', 'Organic Chemistry', 'Mass Spectrometry', 'Chemistry', 'Spectrophotometry', 'Inorganic Chemistry']"
Engineering and Technology Jobs,Manufacturing and Mechanical,https://www.careerbuilder.com/browse/category/manufacturing-and-mechanical,Chief Engineer,https://www.careerbuilder.com/jobs-chief-engineer,$98054,https://www.careerbuilder.com/salary-chief-engineer,"$109,000","{'VOCATIONAL': '$76,000', 'HIGH SCHOOL': '$76,000', 'ASSOCIATE': '$77,000', 'BACHELOR': '$106,000', 'MASTER': '$126,500', 'DOCTORATE': '$132,000'}",0,"600,202","['Manufacturing', 'Engineering', 'Testing', 'Operations', 'Facility Management', 'Materials', 'Petrochemical', 'Product Quality Control', 'Process Control']"
Engineering and Technology Jobs,Manufacturing and Mechanical,https://www.careerbuilder.com/browse/category/manufacturing-and-mechanical,CNC Machinist,https://www.careerbuilder.com/jobs-cnc-machinist,$48531,https://www.careerbuilder.com/salary-cnc-machinist,"$59,000","{'VOCATIONAL': '$52,500', 'HIGH SCHOOL': '$60,000', 'ASSOCIATE': '$59,000', 'BACHELOR': '$65,500', 'MASTER': '$70,000', 'DOCTORATE': '$85,000'}","27,251","248,821","['Perform Repair', 'Installations (Manual/Mechanical)', 'Fabrication', 'Test Equipment', 'Replace Damaged Component', 'Troubleshooting (Problem Solving)', 'Use Technical Manual', 'Maintain Equipment', 'Operate Machine', 'Study Work Order', 'Replace Worn Tool', 'Sheet Metal', 'Lathes', 'Metal Lathes', 'Metal Fabrication', 'Machining', 'Studying Blueprints', 'Fanuc Controls', 'Interpret Blueprints', 'G Codes', 'Hbm Machines', 'M Codes', 'Operate Machine Tools', 'Computer Numerical Control (Cnc)', 'Cnc Machine Operation', 'Engineering Drawing']"
Engineering and Technology Jobs,Manufacturing and Mechanical,https://www.careerbuilder.com/browse/category/manufacturing-and-mechanical,Cnc Operator,https://www.careerbuilder.com/jobs-cnc-operator,$42358,https://www.careerbuilder.com/salary-cnc-operator,"$59,500","{'VOCATIONAL': '$50,500', 'HIGH SCHOOL': '$55,000', 'ASSOCIATE': '$58,000', 'BACHELOR': '$67,000', 'MASTER': '$73,000', 'DOCTORATE': '$62,500'}","49,233","265,501","['Computer Aided Manufacturing', 'Machining', 'Measure Position', 'Operate Cnc Machine', 'Operate Cnc Machinery', 'Operate Numerical Control', 'Observe Machine Operation', 'Adjust Machine Control', 'Blueprints (Construction)', 'Computer Numerical Control (Cnc)', 'Inspection Equipment', 'Processes For Quality', 'Cnc Machine Operation', 'Precision Measurement', 'Unload Equipment', 'Operate Cnc', 'Ability To Program', 'Safety Measures', 'Maintaining Cnc']"
Engineering and Technology Jobs,Manufacturing and Mechanical,https://www.careerbuilder.com/browse/category/manufacturing-and-mechanical,Computer Operator,https://www.careerbuilder.com/jobs-computer-operator,$56113,https://www.careerbuilder.com/salary-computer-operator,"$60,000","{'VOCATIONAL': '$51,000', 'HIGH SCHOOL': '$52,000', 'ASSOCIATE': '$55,000', 'BACHELOR': '$63,500', 'MASTER': '$74,000', 'DOCTORATE': '$79,000'}","340,429","1,703,999","['Microsoft Windows', 'Maintenance', 'Technical Support', 'Administration', 'Information Security', 'Phone Support', 'Computers', 'Information Technology', 'Help Desk', 'Storage (Computing)']"
Engineering and Technology Jobs,Manufacturing and Mechanical,https://www.careerbuilder.com/browse/category/manufacturing-and-mechanical,Copier Technician,https://www.careerbuilder.com/jobs-copier-technician,$42513,https://www.careerbuilder.com/salary-copier-technician,"$53,500",{},"17,671","94,152","['Repairing (Computer Systems)', 'Troubleshooting (Problem Solving)', 'A+ Certification', 'Installations (Computer Systems)', 'Computer Hardware', 'Peripheral', 'Screwdriver', 'Laser Printing', 'Plotters', 'Laptops']"
Engineering and Technology Jobs,Manufacturing and Mechanical,https://www.careerbuilder.com/browse/category/manufacturing-and-mechanical,Craftsman,https://www.careerbuilder.com/jobs-craftsman,$62787,https://www.careerbuilder.com/salary-craftsman,"$72,500","{'VOCATIONAL': '$62,500', 'HIGH SCHOOL': '$63,000', 'ASSOCIATE': '$63,500', 'BACHELOR': '$75,500', 'MASTER': '$88,000', 'DOCTORATE': '$92,000'}","13,372","171,288","['Carpentry', 'Cabinetry', 'Plumbing', 'Painting', 'Roofing', 'Waterproofing', 'Framer', 'Woodworking', 'Locks', 'Renovation']"
Engineering and Technology Jobs,Manufacturing and Mechanical,https://www.careerbuilder.com/browse/category/manufacturing-and-mechanical,Drafter,https://www.careerbuilder.com/jobs-drafter,$52308,https://www.careerbuilder.com/salary-drafter,"$71,500","{'VOCATIONAL': '$58,000', 'HIGH SCHOOL': '$59,500', 'ASSOCIATE': '$59,000', 'BACHELOR': '$68,000', 'MASTER': '$76,500', 'DOCTORATE': '$79,000'}","21,161","177,101","['Construction Management', 'Autodesk Revit', 'Shop Drawing', 'Construction', 'Structural Steel', 'Architectural Design', 'Civil Engineering', 'Inspector', 'Isometric Exercise', 'Land Development']"
Engineering and Technology Jobs,Manufacturing and Mechanical,https://www.careerbuilder.com/browse/category/manufacturing-and-mechanical,Electrical Engineer,https://www.careerbuilder.com/jobs-electrical-engineer,$89524,https://www.careerbuilder.com/salary-electrical-engineer,"$91,500","{'VOCATIONAL': '$67,000', 'HIGH SCHOOL': '$71,000', 'ASSOCIATE': '$71,000', 'BACHELOR': '$84,500', 'MASTER': '$97,000', 'DOCTORATE': '$102,500'}","293,087","4,008,268","['Construction Management', 'Construction', 'Inspector', 'Petrochemical', 'Refinery', 'Renovation', 'Installations (Manual/Mechanical)', 'Refining', 'Constructability', 'Shop Drawing']"
Engineering and Technology Jobs,Manufacturing and Mechanical,https://www.careerbuilder.com/browse/category/manufacturing-and-mechanical,Electrician,https://www.careerbuilder.com/jobs-electrician,$55120,https://www.careerbuilder.com/salary-electrician,"$71,500","{'VOCATIONAL': '$60,000', 'HIGH SCHOOL': '$62,000', 'ASSOCIATE': '$64,500', 'BACHELOR': '$71,000', 'MASTER': '$75,000', 'DOCTORATE': '$75,500'}","95,628","842,551","['Maintenance', 'Blueprinting', 'Circuit Breakers', 'Electrical Systems', 'Electrical Equipment', 'High Voltage', 'Switchgear', 'Voltmeter', 'Electrical Wirings', 'Calibration', 'Technical Services', 'Wiring Diagram', 'Circuit Switches', 'Transformers (Electrical)', 'Control Panels']"
Engineering and Technology Jobs,Manufacturing and Mechanical,https://www.careerbuilder.com/browse/category/manufacturing-and-mechanical,Electronic Technician,https://www.careerbuilder.com/jobs-electronic-technician,$49862,https://www.careerbuilder.com/salary-electronic-technician,"$64,500","{'VOCATIONAL': '$57,000', 'HIGH SCHOOL': '$56,500', 'ASSOCIATE': '$58,500', 'BACHELOR': '$66,000', 'MASTER': '$76,000', 'DOCTORATE': '$86,500'}","204,719","1,587,030","['Circuit Switches', 'Wiring Diagram', 'Electrical Wirings', 'Blueprinting', 'Repairing (Computer Systems)', 'Low Voltage', 'Construct (Game Engine)', 'Test Equipment', 'Voltmeter', 'Pneumatics']"
Engineering and Technology Jobs,Manufacturing and Mechanical,https://www.careerbuilder.com/browse/category/manufacturing-and-mechanical,Electronics Technician,https://www.careerbuilder.com/jobs-electronics-technician,$49359,https://www.careerbuilder.com/salary-electronics-technician,"$65,500","{'VOCATIONAL': '$59,500', 'HIGH SCHOOL': '$58,000', 'ASSOCIATE': '$60,500', 'BACHELOR': '$69,500', 'MASTER': '$80,000', 'DOCTORATE': '$84,500'}","115,133","793,390","['Testing', 'Instrument Troubleshooting', 'Testing Apparatus', 'Electrical Mechanisms', 'Use Drawings', 'Monitoring Instrumentation', 'Quality Control Equipment', 'Electronics Troubleshooting', 'Interpret Work Orders', 'Digital Components', 'Electronics', 'Digital Circuitry', 'Electronic Theory', 'Electronic Test Equipment', 'Energized Conductors', 'Transistors', 'Electrical Wirings', 'Complex Electronic Equipment', 'Testing Of Electronics', 'Uninterruptible Power Supplies', 'Electronic Circuit Boards', 'Power Controls', 'Circuit Testing', 'Repairs Of Electrical', 'Motor Control Circuits', 'Soldering', 'Wiring Diagram', 'Circuit Switches', 'Low Voltage', 'Transformers (Electrical)', 'Electronic Circuits', 'Control Panels', 'Electronic Engineering', 'Printed Circuit Board', 'Electronic Components']"
Engineering and Technology Jobs,Manufacturing and Mechanical,https://www.careerbuilder.com/browse/category/manufacturing-and-mechanical,Engineering,https://www.careerbuilder.com/jobs-engineering,$53001,https://www.careerbuilder.com/salary-engineering,"$92,500","{'VOCATIONAL': '$68,500', 'HIGH SCHOOL': '$68,000', 'ASSOCIATE': '$69,500', 'BACHELOR': '$84,000', 'MASTER': '$95,500', 'DOCTORATE': '$101,000'}","1,948,967","31,248,060","['Engineering', 'Manufacturing', 'Mechanical Engineering', 'Engineering Design Process', 'Materials', 'Permits', 'Petrochemical', 'Constructability', 'Value Engineering', 'Supply Chain']"
Engineering and Technology Jobs,Manufacturing and Mechanical,https://www.careerbuilder.com/browse/category/manufacturing-and-mechanical,Environmental Engineer,https://www.careerbuilder.com/jobs-environmental-engineer,$,https://www.careerbuilder.com/salary-environmental-engineer,"$95,000","{'VOCATIONAL': '$73,000', 'HIGH SCHOOL': '$73,000', 'ASSOCIATE': '$73,000', 'BACHELOR': '$87,500', 'MASTER': '$101,000', 'DOCTORATE': '$108,000'}","158,224","2,198,564","['Environmental Engineering', 'Environmental Resource Management', 'Professional Engineer', 'Wastewater', 'Resource Conservation And Recovery Act (Rcra)', 'Hazardous Wastes', 'Chemical Engineering', 'Stormwater', 'Engineering Design Process', 'Primavera']"
Engineering and Technology Jobs,Manufacturing and Mechanical,https://www.careerbuilder.com/browse/category/manufacturing-and-mechanical,Hvac Engineer,https://www.careerbuilder.com/jobs-hvac-engineer,$85563,https://www.careerbuilder.com/salary-hvac-engineer,"$86,500","{'VOCATIONAL': '$67,500', 'HIGH SCHOOL': '$70,000', 'ASSOCIATE': '$74,000', 'BACHELOR': '$83,500', 'MASTER': '$93,500', 'DOCTORATE': '$100,000'}","59,526","585,440","['Maintenance', 'Perform Skilled Repair', 'Preventive Maintenance', 'Maintain Mechanical Equipment', 'Perform Repair', 'Build Hvac System', 'Design Hvac System', 'Performance Testing', 'Energy Modeling Software', 'Installation Engineering', 'Construction Detailing', 'Mechanical Engineering Principles', 'Maintenance Of Plumbing', 'Computer Aided Engineering', 'Technical Reporting', 'Maintain Equipment', 'Engineering Drawings']"
Engineering and Technology Jobs,Manufacturing and Mechanical,https://www.careerbuilder.com/browse/category/manufacturing-and-mechanical,Laser Operator,https://www.careerbuilder.com/jobs-laser-operator,$37719,https://www.careerbuilder.com/salary-laser-operator,"$67,000","{'VOCATIONAL': '$58,000', 'HIGH SCHOOL': '$58,500', 'ASSOCIATE': '$61,000', 'BACHELOR': '$70,500', 'MASTER': '$82,500', 'DOCTORATE': '$91,000'}","23,500","110,833","['Material Handling', 'Materials', 'Assembly Lines', 'Production Line', 'Staging', 'Packing', 'Palletizing', 'Forklift Truck', 'Tooling', 'Lifting']"
Engineering and Technology Jobs,Manufacturing and Mechanical,https://www.careerbuilder.com/browse/category/manufacturing-and-mechanical,Laundry Attendant,https://www.careerbuilder.com/jobs-laundry-attendant,$29420,https://www.careerbuilder.com/salary-laundry-attendant,"$41,500","{'VOCATIONAL': '$35,500', 'HIGH SCHOOL': '$38,000', 'ASSOCIATE': '$52,500', 'BACHELOR': '$48,500', 'MASTER': '$50,000', 'DOCTORATE': '$20,000'}","16,106","200,310","['Cleanliness', 'Washing', 'Mopping', 'Sanitation', 'Linens', 'Sweeping', 'Cleaning', 'Sanitation']"
Engineering and Technology Jobs,Manufacturing and Mechanical,https://www.careerbuilder.com/browse/category/manufacturing-and-mechanical,Machine Operator,https://www.careerbuilder.com/jobs-machine-operator,$32455,https://www.careerbuilder.com/salary-machine-operator,"$53,500","{'VOCATIONAL': '$48,000', 'HIGH SCHOOL': '$49,500', 'ASSOCIATE': '$52,000', 'BACHELOR': '$59,500', 'MASTER': '$64,000', 'DOCTORATE': '$65,000'}","409,449","1,802,066","['Mechanical Aptitude', 'Quality Assurance', 'Manufacturing', 'Fabrication', 'Use Protective Equipment', 'Operate Machine', 'Manufacturing Machine', 'Manufacturing Instructions', 'Production Process', 'Repetitive Tasks', 'Perform Manual Task', 'Make Mechanical Adjustment', 'Production Environment', 'Commitment To Safety', 'Production Line']"
